label,filename,zero_crossing_rate,zero_crossings,spectrogram,mel_spectrogram,harmonics,perceptual_shock_wave,spectral_centroids,spectral_centroids_delta,spectral_centroids_accelerate,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,tempo_bpm,spectral_rolloff,spectral_flux,spectral_bandwidth_2,spectral_bandwidth_3,spectral_bandwidth_4,mfcc0,mfcc_delta_0,mfcc_accelerate_0,mfcc1,mfcc_delta_1,mfcc_accelerate_1,mfcc2,mfcc_delta_2,mfcc_accelerate_2,mfcc3,mfcc_delta_3,mfcc_accelerate_3,mfcc4,mfcc_delta_4,mfcc_accelerate_4,mfcc5,mfcc_delta_5,mfcc_accelerate_5,mfcc6,mfcc_delta_6,mfcc_accelerate_6,mfcc7,mfcc_delta_7,mfcc_accelerate_7,mfcc8,mfcc_delta_8,mfcc_accelerate_8,mfcc9,mfcc_delta_9,mfcc_accelerate_9,mfcc10,mfcc_delta_10,mfcc_accelerate_10,mfcc11,mfcc_delta_11,mfcc_accelerate_11,mfcc12,mfcc_delta_12,mfcc_accelerate_12
disco,disco.00039.wav,0.10115843121616395,67035.0,-60.36076,-46.434498,-3.5029411e-06,-1.0870912e-05,2328.094174657868,0.3725617821822149,0.24071481514778625,0.24240384,0.19388166,0.33957765,0.29252928,0.44180164,0.27014732,0.33374453,0.52435863,0.33921278,0.49004665,0.23676533,0.38825962,112.34714673913044,4866.670443010441,1.4964143,2431.6262286946403,2992.778244020731,3538.2898731243595,-107.419014,0.11145205,0.007278003,91.06335,-0.0100425435,-0.004880833,-8.360448,-0.024070032,0.011784647,34.299164,0.029050477,-0.013727222,-1.9180146,0.008411244,0.00785183,3.7762592,0.0008572566,-0.009803464,10.525865,-0.018515319,-0.004292886,5.568093,-0.0084545165,0.00094519503,6.945284,-0.0043950053,-0.0046390053,4.772103,0.0036438457,-0.0042218273,0.68487173,0.004738587,0.0037992173,-3.846765,0.010291307,0.009574324,-2.577472,0.010285696,0.002771254
disco,disco.00040.wav,0.1264267026778809,83833.0,-68.833984,-66.07282,8.919569e-07,-9.069128e-06,2606.2991282067796,1.2230517407270176,0.35275814804579086,0.3480531,0.35831308,0.5207785,0.39601743,0.43687147,0.56091136,0.48732617,0.5967426,0.3761921,0.33944398,0.34009218,0.28910366,135.99917763157896,5354.906263594838,1.6581879,2534.0606935047535,3039.6610019121235,3523.441977552993,-78.310104,0.10423772,0.02473388,80.05325,-0.0373835,-0.0062553054,-9.145553,0.01189841,0.008213291,25.454119,-0.032913007,0.00082221697,-3.38754,-0.010571125,0.004396223,16.801464,-0.00066251156,0.003909728,7.2613983,-0.0018485195,0.0078109126,1.816661,0.0012444218,0.0064237495,0.48763216,-0.017143494,0.001124526,6.316795,0.010479235,-0.00895293,1.4947497,0.01195912,0.0006277476,2.1649706,-0.0043149698,0.00095722364,0.6583118,-0.010945448,0.011478505
disco,disco.00041.wav,0.05384424243522815,35690.0,-69.870224,-73.39437,-6.593494e-06,-2.2188819e-05,1776.2078696571791,-0.06660300798426763,-0.041863104387190965,0.22459142,0.36394155,0.42324677,0.32929823,0.41298804,0.30044988,0.36541504,0.3217327,0.3556386,0.5750914,0.3130139,0.28275517,161.4990234375,3874.369482761746,1.2878759,2452.3952046098902,3209.180631255657,3872.4016941259433,-122.0258,0.026542982,-0.012160044,116.833405,0.021531729,0.005781326,28.316164,-0.022597399,0.003044486,24.712553,-0.036212534,0.0007949303,10.907239,-0.03408174,-2.7394535e-05,-1.8973352,-0.008716854,-3.942278e-05,-1.3955237,0.0050085345,0.0076019717,-0.9501112,0.0015356531,0.0044125663,-3.547699,-0.015791116,0.0043337136,-2.6201527,-0.01252783,0.0017216781,-1.1254319,-0.028017309,0.0028990163,-4.189509,-0.011896723,0.0047751525,-2.5425725,0.00288596,-0.0011216237
disco,disco.00042.wav,0.12164094221287702,80611.0,-56.02389,-70.90484,-1.8067637e-06,-8.940111e-06,2403.5943004906803,-0.34081794938407217,0.0886643562201603,0.3853221,0.33422586,0.6355282,0.39836612,0.34552982,0.2576841,0.32549232,0.54470605,0.40535694,0.38710287,0.3196178,0.38961816,103.359375,4900.7438641966355,1.295548,2394.759734074969,2950.1949877543525,3474.917956488102,-62.335667,0.015875243,0.0012317253,92.05891,0.0074589183,-0.0032207705,-19.732218,-0.014426973,0.0016888798,17.626944,-0.026171159,0.0073749064,-3.195096,-0.02764961,-0.0032247358,5.4077826,-0.015761407,0.0002094392,-4.0143547,-0.015400031,-2.2936678e-05,8.878788,-0.023979714,0.0058041904,-2.5088322,-0.028931115,0.0069279573,3.154782,-0.006021275,0.0032682433,-0.5376992,-0.023231177,0.002155541,-1.5001122,-0.018873604,0.0023213672,1.2933992,-0.012784741,-0.0015001538
disco,disco.00043.wav,0.1347388129592034,89282.0,-59.06874,-53.44486,3.3821045e-06,-2.798785e-06,2875.436087892228,2.0509306135381102,-0.4724984299138099,0.5090176,0.35272557,0.41143158,0.3622219,0.4482587,0.37632382,0.3759622,0.44562867,0.44064844,0.49796063,0.4133105,0.4088721,129.19921875,6020.828480731583,1.4766856,2761.027657600521,3254.4496852899306,3711.880320722337,-62.772682,0.19156574,-0.0006073644,77.844574,-0.07963269,0.008687606,3.5485418,0.020096645,-0.006986767,26.009861,-0.009954539,0.01336003,5.935958,0.002892694,0.00096206885,11.293566,0.010802419,0.0033742918,11.112388,0.040386286,-0.0067925826,-1.9588373,0.027104719,-0.004922127,1.8317076,0.010500318,0.0009952484,9.176684,0.012166106,-0.0058677173,4.0686727,0.016039139,-0.006135197,0.9862057,0.01883649,0.0029053665,5.6128936,0.019771047,-0.0035054737
disco,disco.00044.wav,0.10958987396075019,72631.0,-66.23692,-74.75841,-1.341176e-06,-7.632201e-06,2330.184618105648,-0.1714632354185795,0.2282679520862283,0.42172876,0.2893303,0.32195228,0.5320193,0.37964353,0.4012511,0.26108834,0.41105628,0.44945854,0.27015278,0.36533684,0.29961213,123.046875,4644.4354630401685,1.708772,2437.173040564197,3077.474867239655,3659.5772112497334,-71.29619,-0.11089538,-0.0039492133,97.73015,0.000259957,-0.0024230932,-18.382889,-0.02244287,-0.00048770188,8.58388,0.039912447,-0.008884031,5.191988,0.025022566,-0.005568154,-0.9440429,-0.019649971,-0.0012808917,0.4582462,-0.02716571,-0.0030934878,1.6218204,-0.021420991,-0.0045209457,-4.7838345,0.004299303,-0.00842875,0.061743222,0.0014349347,-0.005195021,-0.55390286,-0.0012376519,-0.00090872403,-4.458565,-0.0031244555,0.0054342924,-5.319331,-0.008051237,0.006948754
disco,disco.00045.wav,0.10971902491782676,72707.0,-68.015434,-60.431465,-2.015428e-06,-6.2473123e-06,2248.0305097895434,-0.9964671592421228,-0.36337985502265724,0.51489836,0.37194785,0.5359412,0.39511213,0.31836855,0.40615168,0.35578775,0.5117638,0.3144524,0.27799538,0.4782702,0.40686086,123.046875,4609.5460117278135,1.5781969,2368.6748468755172,2970.6658787721767,3535.7343024506526,-81.30502,-0.10203982,-0.000709651,106.47955,0.055068523,0.015271142,-9.540607,-0.040355917,-0.00928751,17.966782,0.012795338,-0.0014436735,3.0102844,-0.009185222,0.001252864,8.3009615,-0.016336614,0.0011433355,3.889344,-0.015056703,0.0013141639,4.250727,-0.007189143,0.0042103343,-3.7409382,-0.015192837,0.0014124655,-2.0746686,-0.0025043332,0.0020488317,-2.2095342,-0.015248545,-0.0018322137,-4.5908613,-0.008751177,-0.00034718614,-1.1636229,0.0036539286,-0.0011261975
disco,disco.00046.wav,0.11419814626836813,75663.0,-53.67611,-70.40959,1.0616236e-05,0.000114897666,2259.6134224825128,-0.3284804856000724,0.11822708289695989,0.3170255,0.33603126,0.4867012,0.36331046,0.31297913,0.4088725,0.4064866,0.6067849,0.38856205,0.31938523,0.30085045,0.2715788,123.046875,4889.510959704901,1.762308,2273.0172811903217,2706.296427434902,3107.8023889502833,-125.7326,-0.05381103,-0.055143345,101.78745,0.011720854,-0.004018392,-17.478827,-0.0059221154,-0.00076341594,33.670853,-0.013637444,-0.015288312,-15.239171,-0.002131333,0.009866539,23.69821,-0.0075943274,-0.0051168874,-8.662552,-0.006235611,0.0026312722,18.54315,0.0003893654,-0.0023309044,-14.05449,0.010340649,0.0032136575,19.96738,0.0075161103,-0.00069878355,-15.139365,0.0021687502,-0.0010956407,12.968244,-0.00034739228,0.0013892776,-14.305062,0.004084511,0.0051831286
disco,disco.00047.wav,0.08700922636310905,57682.0,-71.84975,-79.62984,-1.4789355e-06,-1.4074273e-05,1710.9750338916162,-1.3681999872423445,0.6522857170378719,0.23562767,0.15407477,0.18385637,0.15777189,0.23703477,0.22961968,0.21479028,0.33529863,0.24226303,0.29470015,0.17962562,0.18211816,123.046875,3238.8652049195184,1.1685811,1620.2378538583635,2099.003699274563,2576.8293688102062,-280.8543,0.064617194,0.00330715,120.81254,0.06405664,-0.015639553,-37.62976,-0.05882312,0.0093839,28.712122,-0.024443528,-0.0029767607,-10.775235,0.018406717,-0.0006112839,-6.4053197,-0.0010834824,0.0017328132,-13.794428,0.029290808,0.0016306523,-4.07455,-0.024895193,0.0031044204,-14.849012,-0.0040122787,0.006221109,4.796448,0.009879196,0.005800736,-20.164257,0.004060599,0.0065909517,-5.091476,-0.0037078313,0.0037389451,-6.7900014,0.009612138,0.002921627
disco,disco.00048.wav,0.15433765951276102,102289.0,-57.222218,-71.28845,-1.9625028e-07,5.7771827e-06,2617.495747048304,0.37160280219396175,0.821422360023146,0.35417482,0.3345225,0.52202946,0.54576486,0.562304,0.4796665,0.4126984,0.31447947,0.26528996,0.3437251,0.35439876,0.4280394,99.38401442307692,4986.227183330917,1.6004885,2156.578982319635,2528.877805819747,2869.3311810556056,-105.02221,0.0012595877,0.032005437,80.18619,0.0032211887,-0.02463321,-41.07682,-0.010247745,0.011630756,54.00217,-0.019085046,-0.0058872346,-8.363626,-0.002582665,0.0045753387,25.715185,-0.003094373,-0.0031088146,-12.457802,0.014357924,0.0070406226,28.7062,-0.017661052,-0.005040558,-15.013625,-0.011953786,0.0007692242,15.607914,-0.0018850125,0.002599458,-7.619719,-0.00293317,-0.0012890826,12.42702,0.0065330938,-0.0003553971,-7.360461,-0.00026891625,0.0006582492
disco,disco.00049.wav,0.13527580904389017,89646.0,-55.921387,-66.71606,2.3798968e-07,-1.3670014e-05,2396.9886993729247,-0.9173418251485091,-0.404091703181505,0.43714747,0.3664228,0.34185386,0.44580278,0.34988037,0.3550061,0.4676309,0.33694518,0.49487153,0.39011666,0.461613,0.6076704,123.046875,4920.578392365139,1.501633,2208.6154034140663,2612.1145988912676,2991.3469633508216,-45.15996,0.023955798,-0.00051516114,98.66788,0.03871241,0.02091381,-24.665955,-0.011456469,0.009636459,40.495197,-0.015992343,-0.004083306,-18.095556,0.007978222,0.0016345908,26.117126,0.02294296,-0.003874643,-12.685222,0.016483998,0.002994318,13.979276,4.8087903e-05,0.00077816506,-15.417927,-0.006829987,0.005353744,16.17709,-0.007287753,-0.00052972074,-14.375686,-0.0034993975,0.0019947493,8.136641,0.0013005045,0.0021873023,-11.938592,0.0043829367,0.0014218028
disco,disco.00050.wav,0.12873971323955916,85309.0,-56.29424,-48.944214,-2.5412344e-06,7.3051524e-05,2376.0247898434277,-0.2903734607521394,-0.020641766607248143,0.6393333,0.35220614,0.3784462,0.5529976,0.38021457,0.41039813,0.42108333,0.61644924,0.38748538,0.33113116,0.50563484,0.4382093,107.666015625,5006.06171149942,1.3851604,2258.317118931655,2672.7742086132434,3056.4360015306916,-45.837555,0.041220393,0.027185613,101.74323,0.008717234,-0.0023266438,-32.09262,-0.016202612,0.0021368086,34.283173,0.04130691,-0.011264267,-17.53784,0.017462613,0.0013663704,32.319088,0.0008959228,-0.01008624,-15.645129,-0.0017854365,-0.0016966513,22.037209,-0.00909371,-0.010847593,-16.113321,-0.011502847,0.0042423187,18.675735,-0.0050140205,0.0015822274,-13.077868,-0.011707308,0.0060275868,16.480183,-0.0012579112,-0.003309365,-9.910721,-0.0009542334,0.0014782369
disco,disco.00051.wav,0.15762987601508122,104432.0,-41.375256,-55.889877,8.456498e-05,0.000779768,2650.73301229455,-0.6364210562326487,-0.19913832446638552,0.6304535,0.3566092,0.3897983,0.55484486,0.39184472,0.4203767,0.43868935,0.63951015,0.39393806,0.3464889,0.5197389,0.4428438,107.666015625,5370.86048524507,1.4052106,2308.757448839224,2673.321765262296,3010.0806500135777,-77.267006,-0.09015329,-0.015679685,89.393135,0.038410384,0.004425593,-34.23403,0.00015935433,0.008098883,38.691704,0.015854465,0.00329264,-22.262562,0.010162218,0.008319166,31.242887,-0.008585116,0.0034844412,-16.381735,-0.004017034,0.0152168,22.335463,-0.0054880492,0.0006987322,-16.01921,-0.005638417,0.0055432464,19.276945,-0.0060667843,-0.002858544,-13.239378,-0.006541171,-0.000310428,16.7234,-0.0076995976,-0.004382266,-10.390649,0.005821215,0.0004482024
disco,disco.00052.wav,0.16977497522718485,112473.0,-26.67335,-65.83973,-0.0023758628,-0.0016033195,2590.8952655819676,-0.9289473386924678,-0.23801623134171795,0.41456097,0.38013008,0.53167486,0.33715516,0.3886699,0.4006767,0.38504776,0.4406825,0.3440432,0.49198192,0.45797467,0.4234704,123.046875,5061.243667071491,1.3986405,2163.0263132751998,2556.3997444115903,2910.8138847268724,-70.546455,0.05530521,-0.0134166265,90.50209,0.046076365,0.0085659055,-48.061337,0.022458382,0.011563494,36.66895,0.0037861483,-0.0034520086,-17.68213,-0.021901773,0.002482207,21.58345,-0.02650835,-0.007818461,-30.1917,-0.022178888,0.010726324,24.033104,0.01798415,-0.0026280726,-20.45255,-0.003480176,0.0013987756,14.475555,0.013441279,-0.011026696,-18.49691,0.010878052,0.0065611405,9.121702,0.0018291252,-0.0018297442,-12.047788,-0.006841738,0.010832423
disco,disco.00053.wav,0.15421266253383603,102163.0,-42.867477,-53.40502,-6.537225e-06,-3.789021e-06,3078.471520466789,-0.41732283272247966,0.12790499759212826,0.36428085,0.43515736,0.44301322,0.55657154,0.40975836,0.40394524,0.45212814,0.516456,0.66000247,0.5457085,0.47069332,0.35629413,135.99917763157896,6405.67828043431,1.6878791,2709.964770671987,3029.6208377516305,3303.5262111133325,-108.56484,-0.057678618,-0.04782226,69.97128,0.013925795,-0.004887725,14.885138,0.053789433,0.030890813,45.513443,-0.017096546,-0.010381749,-5.3743443,0.015955767,0.011176404,41.795094,0.01367474,0.002391921,-13.517867,0.0018966723,0.0018678751,32.5666,0.022165492,0.009146631,-20.381012,0.0171001,0.0036972924,23.436947,0.0063357837,0.009701688,-12.128745,-0.00085179193,0.0011645779,18.002754,0.004883212,0.004186435,-9.027057,0.0037286994,0.002372346
disco,disco.00054.wav,0.11460297032095901,75921.0,-53.710556,-74.07292,-4.5654288e-06,-0.00012057947,2565.7213875301686,0.043673814324801205,0.5204936163067911,0.40753826,0.29576626,0.3477011,0.4362695,0.5245264,0.37675375,0.26498625,0.39539093,0.47423223,0.5276589,0.3982827,0.3667011,112.34714673913044,5520.260613036543,1.8879414,2533.5455870416863,2961.360943648397,3344.6905818040586,-226.30965,0.05294656,0.0059279953,78.28395,-0.005750469,-0.023009619,7.82392,-0.028231103,0.0032053005,53.82357,-0.017957183,-0.01763367,-1.13629,0.013039446,0.012123931,11.305401,0.022393506,-0.0055319574,-7.822295,0.013779045,0.0053344904,24.358282,0.011693736,-0.00578434,-14.937524,0.0021989385,0.0037141894,18.476454,-0.005156335,-0.002252726,-19.132421,-0.010889889,0.003243079,6.134009,-0.017191593,-0.0026762027,-10.059035,0.007957171,-0.0008887872
disco,disco.00055.wav,0.11039008120649652,73141.0,-16.89821,-47.970215,0.015051424,0.005790016,2108.222111170191,0.2846373998065346,-0.8424394246484056,0.6206455,0.4465196,0.45644805,0.38860533,0.4258335,0.4384865,0.41017976,0.5691259,0.40845698,0.4597509,0.48038587,0.45353246,129.19921875,4398.119267510151,1.4799197,2072.441784995406,2472.1608880567314,2858.473547542552,-103.10111,0.095881395,-0.08482689,107.495964,-0.02201204,0.03144207,-33.53895,-0.031354822,-0.013532742,52.786156,0.017803255,-0.003944804,-9.130404,0.0080829235,0.017335437,30.337116,0.0042020087,-0.02005389,-9.325207,-0.0028397113,0.020700397,23.037294,0.016307285,-0.015011692,-11.889161,-0.007061415,0.017599028,18.169134,0.021339908,-0.005878292,-7.546332,-0.00087881385,0.014959313,9.400739,0.011392748,-0.006607359,-5.4251604,0.0049802703,0.013630027
disco,disco.00056.wav,0.07692752138921113,50968.0,-32.999584,-57.164433,-0.00045004534,-0.0013191045,1755.0626027481246,-0.5920119390997182,0.387132418915143,0.32339326,0.27854392,0.30791804,0.28787827,0.36308044,0.35349628,0.5174718,0.4883875,0.3143627,0.3468978,0.31326845,0.40623263,89.10290948275862,3815.532045297999,1.7645661,2043.032911785096,2553.811230292337,3025.415412224782,-182.81172,-0.025764152,0.044300754,124.19493,0.023439223,-0.019090734,-10.053612,0.017499276,0.012911358,41.57794,-0.0065431,-0.015693959,-7.377843,0.017184282,0.0056012403,26.939072,-0.0034272105,0.0038586091,-12.35473,0.009652162,0.0033178336,19.813566,2.6913825e-05,-0.0022621125,-16.044252,0.0050508766,-0.0032201773,16.194204,-0.0018173935,0.002429444,-10.250695,0.003949369,0.0011674927,3.1294546,0.0069126296,0.012346135,-8.979432,0.0063575697,0.0039732633
disco,disco.00057.wav,0.0924305454853055,61234.0,-23.405191,-59.310734,-0.0026335712,-0.001984259,1937.51088311181,0.26684207558732764,0.006538959859341826,0.4143769,0.27856994,0.33675805,0.58175606,0.34625596,0.35043228,0.25854883,0.3922002,0.5199594,0.32461986,0.3456594,0.29218534,117.45383522727273,4163.010995957801,1.340996,2099.6513207440407,2603.930244523685,3063.9588254156624,-143.2467,0.042278066,0.0004471324,122.61794,-0.0069116843,-0.002559269,-23.91729,-0.009513165,-0.010458265,28.138706,-0.010385507,0.0051223743,-23.6903,-0.0003976608,0.0029397353,23.092947,0.0139409,-0.0031931414,-17.904812,0.0010713568,0.008879958,18.74588,-0.014703195,-0.0054839416,-18.637712,0.0061100423,0.0014780749,18.351133,0.0060911025,0.0018206629,-13.917981,-0.00071848114,0.0032999045,9.725552,0.012948487,-0.0006780145,-12.233234,0.008469332,0.005112459
disco,disco.00058.wav,0.11094558137567673,73514.0,-57.581123,-62.652378,-1.8924112e-06,-3.2201577e-05,2218.099825489775,0.10958116824803314,0.17546033676033054,0.39347732,0.37381363,0.43857956,0.3777532,0.4665941,0.46186695,0.37366018,0.38655782,0.45720232,0.5255323,0.37992188,0.3728805,129.19921875,4744.0410994598315,1.6986231,2245.30479311077,2679.254942334699,3080.080760536824,-109.57256,-0.01076676,-0.011286255,104.138245,-0.0010056596,-0.010059872,-16.223967,0.019280227,-0.0017500808,45.349792,-0.019012887,-0.0025695227,-10.189363,-0.0059210556,0.0039668162,25.546944,-0.020695332,-0.008341556,-17.156563,-0.011705708,0.00079019886,22.264034,0.002924119,-0.008265515,-16.84386,-0.0014911803,0.005150905,16.527622,-0.027021958,0.0015663798,-12.082589,0.002408723,0.0069812,8.661934,-0.00892154,-0.002603006,-8.848724,0.00527963,-0.0038014462
disco,disco.00059.wav,0.11017558488012374,72997.0,-58.142506,-55.744835,-2.4316746e-08,1.8640063e-06,2280.027319455578,1.3621455393697721,-0.28072532204344974,0.37901646,0.4485104,0.49613288,0.31713772,0.32522455,0.3134856,0.43898827,0.3678308,0.3492663,0.45100856,0.44057053,0.51833606,123.046875,4829.1746913971865,1.6451005,2270.0535108970325,2736.8857208387067,3160.1870466749033,-109.0909,0.112024635,-0.06792002,106.83238,-0.07104638,0.010727841,-18.271952,-0.014158787,0.0048278733,23.419096,0.00036872603,-0.0122786835,-17.746166,0.0074397647,0.003567126,19.014435,0.023488263,-0.011978261,-13.604414,-0.014437768,0.0086825695,18.686167,0.023071174,-0.0115316,-18.363712,0.0047993134,-0.0004425119,18.390692,-0.01169457,-0.005044347,-9.709161,-0.020691782,-0.001309099,11.85656,-0.004647437,-0.002367824,-5.5525517,-0.0068609654,0.0052792476
disco,disco.00060.wav,0.09297320608565351,61590.0,-51.05627,-58.909,8.871493e-06,0.00028347905,1974.5076875640782,-0.24034289816052612,0.3270639536955929,0.58775264,0.3992267,0.39005995,0.34512293,0.4034751,0.4379578,0.40759817,0.5446559,0.38225666,0.43029323,0.45765558,0.43279642,129.19921875,4249.843262851653,1.5666043,2089.6314581068095,2543.6954981924614,2973.178957741271,-121.1838,-0.06497862,0.014111058,116.97426,0.019537985,-0.015226066,-22.78105,-0.010717437,0.011420401,45.153744,0.0015251045,0.0011440334,-4.218045,0.020181142,0.0064038825,30.24878,-0.0052970215,0.012479614,-12.239501,-0.0056585823,0.0047854492,21.706036,-0.014549351,-0.008741329,-16.536747,-0.0088339625,-0.005432941,16.226423,-0.0054297885,-0.007228464,-10.650367,-0.0024195926,-0.008009518,7.3293166,-0.005394597,-0.0018784928,-9.34128,-0.00095152797,0.0020345326
disco,disco.00061.wav,0.11583368075696056,76745.0,-37.36881,-68.795105,0.0030670792,0.003548834,2549.2697569355564,-0.35512312670496365,-0.2962977482946601,0.43290183,0.3216491,0.36638525,0.3444401,0.32155576,0.33517438,0.33299035,0.35291412,0.26963547,0.24492773,0.23906168,0.3180065,123.046875,5583.144893779002,2.0378873,2485.5245481804404,2874.2291663590013,3225.761015700871,-91.98377,-0.16492452,-0.04924341,87.6401,0.011171785,0.029249826,-2.066795,0.009162862,-0.013679761,34.278145,-0.015786022,-0.0003293973,-18.124573,0.016695686,0.006637535,19.34566,-0.016162409,-0.014771698,-14.665754,0.022828797,0.003977221,17.112078,0.0061910087,-0.016894637,-15.336202,-0.005656165,0.0005367729,17.028183,-0.010765457,-0.010953464,-13.534051,0.01950146,0.0048063844,11.835089,-0.0074668615,-0.018215684,-9.81468,-0.011738403,-0.0105733145
disco,disco.00062.wav,0.12762833526682135,84563.0,-42.412243,-56.918552,-3.707842e-05,-0.00014977406,2387.6793521483523,0.045706323677241464,-0.10861661194191294,0.4757338,0.3816872,0.38479754,0.41015592,0.40454254,0.5010847,0.40384343,0.5069089,0.33538672,0.4119999,0.46618953,0.441493,107.666015625,4919.995513703596,1.7917774,2191.2944816943996,2581.3633679704703,2939.226010531333,-107.9877,-0.01761665,-0.03859467,81.93319,-0.024723858,0.0077455244,-30.605755,0.027743293,-0.0027143452,41.328526,0.01051212,-0.0070897485,-8.496704,0.0102108205,-0.0048784106,31.341997,0.020967461,-0.005570208,-8.859783,0.000489333,0.0030490386,26.03168,0.019236019,-0.011571961,-8.266654,-0.0010708575,0.0085721025,17.888088,0.010938914,-0.010021083,-4.6463256,0.00827057,0.0016039271,7.4250402,0.010230621,-0.0034898676,-4.3540497,-0.0049221544,0.00034406327
disco,disco.00063.wav,0.0997170007975638,66063.0,-51.795956,-43.87696,2.3004826e-05,-0.00038522203,2583.580399096285,0.5827255509185234,-0.183599254036795,0.6459962,0.5420227,0.5185099,0.5625624,0.54502857,0.60505253,0.5020061,0.5088251,0.52348715,0.52500147,0.5329398,0.5655917,129.19921875,5856.390083472303,1.7533559,2626.602117667187,2998.9152548216184,3338.034509751714,-51.742363,0.03438714,-0.008781088,70.33154,-0.009173674,0.0032466275,-3.8982093,0.016538318,-0.004623698,49.74502,0.0073260213,0.00028661048,1.5872374,-0.0064937477,0.006935335,35.711365,0.007877788,-0.008576262,-4.094437,-0.013755712,0.0037352745,24.790552,-0.0008816376,-0.0028759572,-9.714731,-0.014942671,0.008365147,22.04633,0.0072345077,-0.0045250384,-6.11539,-0.01517601,0.009428193,17.181833,0.005915459,-0.0051271496,-2.779346,-0.011133047,0.004106285
